Momentum_MeV/c	Charge_pC	ChargeDen_pC/MeV/c	acepAngle_mrad	NrmMmt_MeV/c/T	gap Mmt_MeV/c
5.01592078e+01	0.00000000e+00	0.00000000e+00	8.21590415e+00	2.50170612e+02	0.00000000e+00
5.03555776e+01	0.00000000e+00	0.00000000e+00	8.21733568e+00	2.51150013e+02	0.00000000e+00
5.05519473e+01	0.00000000e+00	0.00000000e+00	8.21851777e+00	2.52129413e+02	0.00000000e+00
5.07483171e+01	0.00000000e+00	0.00000000e+00	8.21996093e+00	2.53108814e+02	0.00000000e+00
5.09446869e+01	0.00000000e+00	0.00000000e+00	8.22111429e+00	2.54088214e+02	0.00000000e+00
5.11410567e+01	0.00000000e+00	0.00000000e+00	8.22227652e+00	2.55067614e+02	0.00000000e+00
5.13374265e+01	0.00000000e+00	0.00000000e+00	8.22345329e+00	2.56047015e+02	0.00000000e+00
5.15337963e+01	0.00000000e+00	0.00000000e+00	8.22490708e+00	2.57026415e+02	0.00000000e+00
5.17301660e+01	0.00000000e+00	0.00000000e+00	8.22607023e+00	2.58005816e+02	0.00000000e+00
5.19265358e+01	0.00000000e+00	0.00000000e+00	8.22723534e+00	2.58985216e+02	0.00000000e+00
5.21229056e+01	0.00000000e+00	0.00000000e+00	8.22840119e+00	2.59964616e+02	0.00000000e+00
5.23192754e+01	0.00000000e+00	0.00000000e+00	8.22956731e+00	2.60944017e+02	0.00000000e+00
5.25156452e+01	0.00000000e+00	0.00000000e+00	8.23073357e+00	2.61923417e+02	0.00000000e+00
5.27120149e+01	0.00000000e+00	0.00000000e+00	8.23191007e+00	2.62902818e+02	0.00000000e+00
5.29083847e+01	0.00000000e+00	0.00000000e+00	8.23279763e+00	2.63882218e+02	0.00000000e+00
5.31047545e+01	0.00000000e+00	0.00000000e+00	8.23393297e+00	2.64861618e+02	0.00000000e+00
5.33011243e+01	0.00000000e+00	0.00000000e+00	8.23510381e+00	2.65841019e+02	0.00000000e+00
5.34974941e+01	0.00000000e+00	0.00000000e+00	8.23629260e+00	2.66820419e+02	0.00000000e+00
5.36938638e+01	0.00000000e+00	0.00000000e+00	8.23719354e+00	2.67799820e+02	0.00000000e+00
5.38902336e+01	0.00000000e+00	0.00000000e+00	8.23832330e+00	2.68779220e+02	0.00000000e+00
5.40866034e+01	0.00000000e+00	0.00000000e+00	8.23924178e+00	2.69758621e+02	0.00000000e+00
5.42829732e+01	0.00000000e+00	0.00000000e+00	8.24036434e+00	2.70738021e+02	0.00000000e+00
5.44793430e+01	0.00000000e+00	0.00000000e+00	8.24129832e+00	2.71717421e+02	0.00000000e+00
5.46757128e+01	0.00000000e+00	0.00000000e+00	8.24240301e+00	2.72696822e+02	0.00000000e+00
5.48720825e+01	0.00000000e+00	0.00000000e+00	8.24337049e+00	2.73676222e+02	0.00000000e+00
5.50684523e+01	0.00000000e+00	0.00000000e+00	8.24421795e+00	2.74655623e+02	0.00000000e+00
5.52648221e+01	0.00000000e+00	0.00000000e+00	8.24531492e+00	2.75635023e+02	0.00000000e+00
5.54611919e+01	0.00000000e+00	0.00000000e+00	8.24630437e+00	2.76614423e+02	0.00000000e+00
5.56575617e+01	0.00000000e+00	0.00000000e+00	8.24717077e+00	2.77593824e+02	0.00000000e+00
5.58539314e+01	0.00000000e+00	0.00000000e+00	8.24803152e+00	2.78573224e+02	0.00000000e+00
5.60503012e+01	0.00000000e+00	0.00000000e+00	8.24909728e+00	2.79552625e+02	0.00000000e+00
5.62466710e+01	0.00000000e+00	0.00000000e+00	8.25012145e+00	2.80532025e+02	0.00000000e+00
5.64430408e+01	0.00000000e+00	0.00000000e+00	8.25098408e+00	2.81511425e+02	0.00000000e+00
5.66394106e+01	0.00000000e+00	0.00000000e+00	8.25186448e+00	2.82490826e+02	0.00000000e+00
5.68357803e+01	0.00000000e+00	0.00000000e+00	8.25274386e+00	2.83470226e+02	0.00000000e+00
5.70321501e+01	0.00000000e+00	0.00000000e+00	8.25362345e+00	2.84449627e+02	0.00000000e+00
5.72285199e+01	0.00000000e+00	0.00000000e+00	8.25450375e+00	2.85429027e+02	0.00000000e+00
5.74248897e+01	0.00000000e+00	0.00000000e+00	8.25538254e+00	2.86408427e+02	0.00000000e+00
5.76212595e+01	0.00000000e+00	0.00000000e+00	8.25628141e+00	2.87387828e+02	0.00000000e+00
5.78176293e+01	0.00000000e+00	0.00000000e+00	8.25703896e+00	2.88367228e+02	0.00000000e+00
5.80139990e+01	0.00000000e+00	0.00000000e+00	8.25770140e+00	2.89346629e+02	0.00000000e+00
5.82103688e+01	0.00000000e+00	0.00000000e+00	8.25860625e+00	2.90326029e+02	0.00000000e+00
5.84067386e+01	0.00000000e+00	0.00000000e+00	8.25950044e+00	2.91305429e+02	0.00000000e+00
5.86031084e+01	0.00000000e+00	0.00000000e+00	8.26029239e+00	2.92284830e+02	0.00000000e+00
5.87994782e+01	0.00000000e+00	0.00000000e+00	8.26092253e+00	2.93264230e+02	0.00000000e+00
5.89958479e+01	0.00000000e+00	0.00000000e+00	8.26184183e+00	2.94243631e+02	0.00000000e+00
5.91922177e+01	0.00000000e+00	0.00000000e+00	8.26265350e+00	2.95223031e+02	0.00000000e+00
5.93885875e+01	0.00000000e+00	0.00000000e+00	8.26327302e+00	2.96202431e+02	0.00000000e+00
5.95849573e+01	0.00000000e+00	0.00000000e+00	8.26418424e+00	2.97181832e+02	0.00000000e+00
5.97813271e+01	0.00000000e+00	0.00000000e+00	8.26501592e+00	2.98161232e+02	0.00000000e+00
5.99776969e+01	0.00000000e+00	0.00000000e+00	8.26562593e+00	2.99140633e+02	0.00000000e+00
6.01740666e+01	0.00000000e+00	0.00000000e+00	8.26651444e+00	3.00120033e+02	0.00000000e+00
6.03704364e+01	0.00000000e+00	0.00000000e+00	8.26728674e+00	3.01099433e+02	0.00000000e+00
6.05668062e+01	0.00000000e+00	0.00000000e+00	8.26799799e+00	3.02078834e+02	0.00000000e+00
6.07631760e+01	0.00000000e+00	0.00000000e+00	8.26867625e+00	3.03058234e+02	0.00000000e+00
6.09595458e+01	0.00000000e+00	0.00000000e+00	8.26934710e+00	3.04037635e+02	0.00000000e+00
6.11559155e+01	0.00000000e+00	0.00000000e+00	8.27003328e+00	3.05017035e+02	0.00000000e+00
6.13522853e+01	0.00000000e+00	0.00000000e+00	8.27074060e+00	3.05996436e+02	0.00000000e+00
6.15486551e+01	0.00000000e+00	0.00000000e+00	8.27145602e+00	3.06975836e+02	0.00000000e+00
6.17450249e+01	0.00000000e+00	0.00000000e+00	8.27217129e+00	3.07955236e+02	0.00000000e+00
6.19413947e+01	0.00000000e+00	0.00000000e+00	8.27287836e+00	3.08934637e+02	0.00000000e+00
6.21377644e+01	0.00000000e+00	0.00000000e+00	8.27356983e+00	3.09914037e+02	0.00000000e+00
6.23341342e+01	0.00000000e+00	0.00000000e+00	8.27424453e+00	3.10893438e+02	0.00000000e+00
6.25305040e+01	0.00000000e+00	0.00000000e+00	8.27490702e+00	3.11872838e+02	0.00000000e+00
6.27268738e+01	0.00000000e+00	0.00000000e+00	8.27555744e+00	3.12852238e+02	0.00000000e+00
6.29232436e+01	0.00000000e+00	0.00000000e+00	8.27619581e+00	3.13831639e+02	0.00000000e+00
6.31196134e+01	0.00000000e+00	0.00000000e+00	8.27682152e+00	3.14811039e+02	0.00000000e+00
6.33159831e+01	0.00000000e+00	0.00000000e+00	8.27743232e+00	3.15790440e+02	0.00000000e+00
6.35123529e+01	0.00000000e+00	0.00000000e+00	8.27802748e+00	3.16769840e+02	0.00000000e+00
6.37087227e+01	0.00000000e+00	0.00000000e+00	8.27861264e+00	3.17749240e+02	0.00000000e+00
6.39050925e+01	0.00000000e+00	0.00000000e+00	8.27919428e+00	3.18728641e+02	0.00000000e+00
6.41014623e+01	0.00000000e+00	0.00000000e+00	8.27977824e+00	3.19708041e+02	0.00000000e+00
6.42978320e+01	0.00000000e+00	0.00000000e+00	8.28036726e+00	3.20687442e+02	0.00000000e+00
6.44942018e+01	0.00000000e+00	0.00000000e+00	8.28095717e+00	3.21666842e+02	0.00000000e+00
6.46905716e+01	0.00000000e+00	0.00000000e+00	8.28154747e+00	3.22646242e+02	0.00000000e+00
6.48869414e+01	0.00000000e+00	0.00000000e+00	8.28213822e+00	3.23625643e+02	0.00000000e+00
6.50833112e+01	0.00000000e+00	0.00000000e+00	8.28272946e+00	3.24605043e+02	0.00000000e+00
6.52796809e+01	0.00000000e+00	0.00000000e+00	8.28332319e+00	3.25584444e+02	0.00000000e+00
6.54760507e+01	0.00000000e+00	0.00000000e+00	8.28392324e+00	3.26563844e+02	0.00000000e+00
6.56724205e+01	0.00000000e+00	0.00000000e+00	8.28452357e+00	3.27543244e+02	0.00000000e+00
6.58687903e+01	0.00000000e+00	0.00000000e+00	8.28511721e+00	3.28522645e+02	0.00000000e+00
6.60651601e+01	0.00000000e+00	0.00000000e+00	8.28569695e+00	3.29502045e+02	0.00000000e+00
6.62615299e+01	0.00000000e+00	0.00000000e+00	8.28625712e+00	3.30481446e+02	0.00000000e+00
6.64578996e+01	0.00000000e+00	0.00000000e+00	8.28679892e+00	3.31460846e+02	0.00000000e+00
6.66542694e+01	0.00000000e+00	0.00000000e+00	8.28732817e+00	3.32440246e+02	0.00000000e+00
6.68506392e+01	0.00000000e+00	0.00000000e+00	8.28785215e+00	3.33419647e+02	0.00000000e+00
6.70470090e+01	0.00000000e+00	0.00000000e+00	8.28837686e+00	3.34399047e+02	0.00000000e+00
6.72433788e+01	0.00000000e+00	0.00000000e+00	8.28890871e+00	3.35378448e+02	0.00000000e+00
6.74397485e+01	0.00000000e+00	0.00000000e+00	8.28944918e+00	3.36357848e+02	0.00000000e+00
6.76361183e+01	0.00000000e+00	0.00000000e+00	8.28999181e+00	3.37337248e+02	0.00000000e+00
6.78324881e+01	0.00000000e+00	0.00000000e+00	8.29052927e+00	3.38316649e+02	0.00000000e+00
6.80288579e+01	0.00000000e+00	0.00000000e+00	8.29105413e+00	3.39296049e+02	0.00000000e+00
6.82252277e+01	0.00000000e+00	0.00000000e+00	8.29156029e+00	3.40275450e+02	0.00000000e+00
6.84215974e+01	0.00000000e+00	0.00000000e+00	8.29204682e+00	3.41254850e+02	0.00000000e+00
6.86179672e+01	0.00000000e+00	0.00000000e+00	8.29251981e+00	3.42234251e+02	0.00000000e+00
6.88143370e+01	0.00000000e+00	0.00000000e+00	8.29298578e+00	3.43213651e+02	0.00000000e+00
6.90107068e+01	0.00000000e+00	0.00000000e+00	8.29345141e+00	3.44193051e+02	0.00000000e+00
6.92070766e+01	0.00000000e+00	0.00000000e+00	8.29392286e+00	3.45172452e+02	0.00000000e+00
6.94034464e+01	0.00000000e+00	0.00000000e+00	8.29440348e+00	3.46151852e+02	0.00000000e+00
6.95998161e+01	0.00000000e+00	0.00000000e+00	8.29488791e+00	3.47131253e+02	0.00000000e+00
6.97961859e+01	0.00000000e+00	0.00000000e+00	8.29536860e+00	3.48110653e+02	0.00000000e+00
6.99925557e+01	0.00000000e+00	0.00000000e+00	8.29583826e+00	3.49090053e+02	0.00000000e+00
7.01889255e+01	0.00000000e+00	0.00000000e+00	8.29628950e+00	3.50069454e+02	0.00000000e+00
7.03852953e+01	0.00000000e+00	0.00000000e+00	8.29671547e+00	3.51048854e+02	0.00000000e+00
7.05816650e+01	0.00000000e+00	0.00000000e+00	8.29712315e+00	3.52028255e+02	0.00000000e+00
7.07780348e+01	0.00000000e+00	0.00000000e+00	8.29752536e+00	3.53007655e+02	0.00000000e+00
7.09744046e+01	0.00000000e+00	0.00000000e+00	8.29793441e+00	3.53987055e+02	0.00000000e+00
7.11707744e+01	0.00000000e+00	0.00000000e+00	8.29836250e+00	3.54966456e+02	0.00000000e+00
7.13671442e+01	0.00000000e+00	0.00000000e+00	8.29881972e+00	3.55945856e+02	0.00000000e+00
7.15635139e+01	0.00000000e+00	0.00000000e+00	8.29929997e+00	3.56925257e+02	0.00000000e+00
7.17598837e+01	0.00000000e+00	0.00000000e+00	8.29978884e+00	3.57904657e+02	0.00000000e+00
7.19562535e+01	0.00000000e+00	0.00000000e+00	8.30027202e+00	3.58884057e+02	0.00000000e+00
7.21526233e+01	0.00000000e+00	0.00000000e+00	8.30073586e+00	3.59863458e+02	0.00000000e+00
7.23489931e+01	0.00000000e+00	0.00000000e+00	8.30117800e+00	3.60842858e+02	0.00000000e+00
7.25453629e+01	0.00000000e+00	0.00000000e+00	8.30160843e+00	3.61822259e+02	0.00000000e+00
7.27417326e+01	0.00000000e+00	0.00000000e+00	8.30202706e+00	3.62801659e+02	0.00000000e+00
7.29381024e+01	0.00000000e+00	0.00000000e+00	8.30243306e+00	3.63781059e+02	0.00000000e+00
7.31344722e+01	0.00000000e+00	0.00000000e+00	8.30282568e+00	3.64760460e+02	0.00000000e+00
7.33308420e+01	0.00000000e+00	0.00000000e+00	8.30320002e+00	3.65739860e+02	0.00000000e+00
7.35272118e+01	0.00000000e+00	0.00000000e+00	8.30355291e+00	3.66719261e+02	0.00000000e+00
7.37235815e+01	0.00000000e+00	0.00000000e+00	8.30389696e+00	3.67698661e+02	0.00000000e+00
7.39199513e+01	0.00000000e+00	0.00000000e+00	8.30424430e+00	3.68678061e+02	0.00000000e+00
7.41163211e+01	0.00000000e+00	0.00000000e+00	8.30460678e+00	3.69657462e+02	0.00000000e+00
7.43126909e+01	0.00000000e+00	0.00000000e+00	8.30499597e+00	3.70636862e+02	0.00000000e+00
7.45090607e+01	0.00000000e+00	0.00000000e+00	8.30541230e+00	3.71616263e+02	0.00000000e+00
7.47054304e+01	0.00000000e+00	0.00000000e+00	8.30584215e+00	3.72595663e+02	0.00000000e+00
7.49018002e+01	0.00000000e+00	0.00000000e+00	8.30627003e+00	3.73575063e+02	0.00000000e+00
7.50981700e+01	4.98379137e-05	2.53796248e-04	8.30668158e+00	3.74554464e+02	0.00000000e+00
7.52945398e+01	1.17874007e-04	6.00265508e-04	8.30706730e+00	3.75533864e+02	0.00000000e+00
7.54909096e+01	1.08768933e-04	5.53898528e-04	8.30743236e+00	3.76513265e+02	0.00000000e+00
7.56872794e+01	1.15443640e-04	5.87889030e-04	8.30778564e+00	3.77492665e+02	0.00000000e+00
7.58836491e+01	1.23538755e-04	6.29112862e-04	8.30813370e+00	3.78472066e+02	0.00000000e+00
7.60800189e+01	1.54873667e-04	7.88683808e-04	8.30848288e+00	3.79451466e+02	0.00000000e+00
7.62763887e+01	1.24247593e-04	6.32722573e-04	8.30883939e+00	3.80430866e+02	0.00000000e+00
7.64727585e+01	1.15489811e-04	5.88124150e-04	8.30920484e+00	3.81410267e+02	0.00000000e+00
7.66691283e+01	9.28476054e-05	4.72820231e-04	8.30957216e+00	3.82389667e+02	0.00000000e+00
7.68654980e+01	1.07236046e-04	5.46092406e-04	8.30993354e+00	3.83369068e+02	0.00000000e+00
7.70618678e+01	1.01459665e-04	5.16676568e-04	8.31028155e+00	3.84348468e+02	0.00000000e+00
7.72582376e+01	7.72907208e-05	3.93597835e-04	8.31060892e+00	3.85327868e+02	0.00000000e+00
7.74546074e+01	8.43457028e-05	4.29524860e-04	8.31091114e+00	3.86307269e+02	0.00000000e+00
7.76509772e+01	9.63602887e-05	4.90708336e-04	8.31119865e+00	3.87286669e+02	0.00000000e+00
7.78473469e+01	1.09864333e-04	5.59476778e-04	8.31148389e+00	3.88266070e+02	0.00000000e+00
7.80437167e+01	8.73766353e-05	4.44959681e-04	8.31177895e+00	3.89245470e+02	0.00000000e+00
7.82400865e+01	7.76690273e-05	3.95524336e-04	8.31209599e+00	3.90224870e+02	0.00000000e+00
7.84364563e+01	1.01870490e-04	5.18768669e-04	8.31244372e+00	3.91204271e+02	0.00000000e+00
7.86328261e+01	9.68417044e-05	4.93159914e-04	8.31281118e+00	3.92183671e+02	0.00000000e+00
7.88291959e+01	1.02943298e-04	5.24231870e-04	8.31318337e+00	3.93163072e+02	0.00000000e+00
7.90255656e+01	1.18581466e-04	6.03868197e-04	8.31354539e+00	3.94142472e+02	0.00000000e+00
7.92219354e+01	9.90158798e-05	5.04231757e-04	8.31388328e+00	3.95121872e+02	0.00000000e+00
7.94183052e+01	7.23537735e-05	3.68456760e-04	8.31419672e+00	3.96101273e+02	0.00000000e+00
7.96146750e+01	8.93165009e-05	4.54838317e-04	8.31449553e+00	3.97080673e+02	0.00000000e+00
7.98110448e+01	7.30561400e-05	3.72033515e-04	8.31478629e+00	3.98060074e+02	0.00000000e+00
8.00074145e+01	8.37765830e-05	4.26626655e-04	8.31507519e+00	3.99039474e+02	0.00000000e+00
8.02037843e+01	8.00739140e-05	4.07771061e-04	8.31536813e+00	4.00018874e+02	0.00000000e+00
8.04001541e+01	6.83465753e-05	3.48050371e-04	8.31566505e+00	4.00998275e+02	0.00000000e+00
8.05965239e+01	6.22058190e-05	3.16778980e-04	8.31596235e+00	4.01977675e+02	0.00000000e+00
8.07928937e+01	6.25321024e-05	3.18440556e-04	8.31626005e+00	4.02957076e+02	0.00000000e+00
8.09892635e+01	7.71432897e-05	3.92847052e-04	8.31655816e+00	4.03936476e+02	0.00000000e+00
8.11856332e+01	6.97432204e-05	3.55162693e-04	8.31685670e+00	4.04915876e+02	0.00000000e+00
8.13820030e+01	6.11565562e-05	3.11435679e-04	8.31715995e+00	4.05895277e+02	0.00000000e+00
8.15783728e+01	5.44300719e-05	2.77181507e-04	8.31746877e+00	4.06874677e+02	0.00000000e+00
8.17747426e+01	5.75284540e-05	2.92959811e-04	8.31777537e+00	4.07854078e+02	0.00000000e+00
8.19711124e+01	6.01054913e-05	3.06083201e-04	8.31807215e+00	4.08833478e+02	0.00000000e+00
8.21674821e+01	6.27837223e-05	3.19721914e-04	8.31835189e+00	4.09812878e+02	0.00000000e+00
8.23638519e+01	5.58394114e-05	2.84358474e-04	8.31860738e+00	4.10792279e+02	0.00000000e+00
8.25602217e+01	8.37062804e-05	4.26268644e-04	8.31884207e+00	4.11771679e+02	0.00000000e+00
8.27565915e+01	9.15456690e-05	4.66190207e-04	8.31906822e+00	4.12751080e+02	0.00000000e+00
8.29529613e+01	8.64562066e-05	4.40272459e-04	8.31929779e+00	4.13730480e+02	0.00000000e+00
8.31493310e+01	6.72009358e-05	3.42216279e-04	8.31954265e+00	4.14709881e+02	0.00000000e+00
8.33457008e+01	8.01389624e-05	4.08102315e-04	8.31981498e+00	4.15689281e+02	0.00000000e+00
8.35420706e+01	7.44794712e-05	3.79281734e-04	8.32011507e+00	4.16668681e+02	0.00000000e+00
8.37384404e+01	5.11888850e-05	2.60675979e-04	8.32042806e+00	4.17648082e+02	0.00000000e+00
8.39348102e+01	3.84870714e-05	1.95992842e-04	8.32073850e+00	4.18627482e+02	0.00000000e+00
8.41311800e+01	6.53086547e-05	3.32579963e-04	8.32103160e+00	4.19606883e+02	0.00000000e+00
8.43275497e+01	6.84867419e-05	3.48764160e-04	8.32129652e+00	4.20586283e+02	0.00000000e+00
8.45239195e+01	5.92143765e-05	3.01545259e-04	8.32154284e+00	4.21565683e+02	0.00000000e+00
8.47202893e+01	5.29828598e-05	2.69811676e-04	8.32177790e+00	4.22545084e+02	0.00000000e+00
8.49166591e+01	6.47939427e-05	3.29958827e-04	8.32200812e+00	4.23524484e+02	0.00000000e+00
8.51130289e+01	6.80737539e-05	3.46661047e-04	8.32223943e+00	4.24503885e+02	0.00000000e+00
8.53093986e+01	6.22962915e-05	3.17239705e-04	8.32247627e+00	4.25483285e+02	0.00000000e+00
8.55057684e+01	6.70250330e-05	3.41320505e-04	8.32271459e+00	4.26462685e+02	0.00000000e+00
8.57021382e+01	5.96733638e-05	3.03882621e-04	8.32295317e+00	4.27442086e+02	0.00000000e+00
8.58985080e+01	8.43495473e-05	4.29544438e-04	8.32319191e+00	4.28421486e+02	0.00000000e+00
8.60948778e+01	5.35986741e-05	2.72947669e-04	8.32343070e+00	4.29400887e+02	0.00000000e+00
8.62912475e+01	5.49778445e-05	2.79971002e-04	8.32366945e+00	4.30380287e+02	0.00000000e+00
8.64876173e+01	5.78849995e-05	2.94775495e-04	8.32390814e+00	4.31359687e+02	0.00000000e+00
8.66839871e+01	5.61116058e-05	2.85744606e-04	8.32414678e+00	4.32339088e+02	0.00000000e+00
8.68803569e+01	5.34602642e-05	2.72242826e-04	8.32438540e+00	4.33318488e+02	0.00000000e+00
8.70767267e+01	6.16586401e-05	3.13992508e-04	8.32462402e+00	4.34297889e+02	0.00000000e+00
8.72730965e+01	5.99251559e-05	3.05164855e-04	8.32486265e+00	4.35277289e+02	0.00000000e+00
8.74694662e+01	5.38554760e-05	2.74255416e-04	8.32510135e+00	4.36256689e+02	0.00000000e+00
8.76658360e+01	5.24923601e-05	2.67313839e-04	8.32534010e+00	4.37236090e+02	0.00000000e+00
8.78622058e+01	5.23522004e-05	2.66600085e-04	8.32557886e+00	4.38215490e+02	0.00000000e+00
8.80585756e+01	5.46490703e-05	2.78296742e-04	8.32581758e+00	4.39194891e+02	0.00000000e+00
8.82549454e+01	4.81021256e-05	2.44956863e-04	8.32605622e+00	4.40174291e+02	0.00000000e+00
8.84513151e+01	4.30676150e-05	2.19318954e-04	8.32629480e+00	4.41153691e+02	0.00000000e+00
8.86476849e+01	4.64914216e-05	2.36754460e-04	8.32653341e+00	4.42133092e+02	0.00000000e+00
8.88440547e+01	7.94388385e-05	4.04536981e-04	8.32677213e+00	4.43112492e+02	0.00000000e+00
8.90404245e+01	4.89590238e-05	2.49320560e-04	8.32701104e+00	4.44091893e+02	0.00000000e+00
8.92367943e+01	4.13329733e-05	2.10485407e-04	8.32725026e+00	4.45071293e+02	0.00000000e+00
8.94331640e+01	5.19884170e-05	2.64747542e-04	8.32749557e+00	4.46050694e+02	0.00000000e+00
8.96295338e+01	4.61976164e-05	2.35258277e-04	8.32774555e+00	4.47030094e+02	0.00000000e+00
8.98259036e+01	5.11139891e-05	2.60294577e-04	8.32799224e+00	4.48009494e+02	0.00000000e+00
9.00222734e+01	4.35900296e-05	2.21979315e-04	8.32822796e+00	4.48988895e+02	0.00000000e+00
9.02186432e+01	4.30891566e-05	2.19428653e-04	8.32844544e+00	4.49968295e+02	0.00000000e+00
9.04150130e+01	6.17464113e-05	3.14439477e-04	8.32864202e+00	4.50947696e+02	0.00000000e+00
9.06113827e+01	3.42716863e-05	1.74526274e-04	8.32882409e+00	4.51927096e+02	0.00000000e+00
9.08077525e+01	4.21761556e-05	2.14779257e-04	8.32899768e+00	4.52906496e+02	0.00000000e+00
9.10041223e+01	4.74167741e-05	2.41466756e-04	8.32916867e+00	4.53885897e+02	0.00000000e+00
9.12004921e+01	5.24162580e-05	2.66926294e-04	8.32934259e+00	4.54865297e+02	0.00000000e+00
9.13968619e+01	4.49671692e-05	2.28992307e-04	8.32951778e+00	4.55844698e+02	0.00000000e+00
9.15932316e+01	3.89704685e-05	1.98454509e-04	8.32968878e+00	4.56824098e+02	0.00000000e+00
9.17896014e+01	3.36397270e-05	1.71308064e-04	8.32986105e+00	4.57803498e+02	0.00000000e+00
9.19859712e+01	5.47445646e-05	2.78783040e-04	8.33004049e+00	4.58782899e+02	0.00000000e+00
9.21823410e+01	5.44993129e-05	2.77534112e-04	8.33023284e+00	4.59762299e+02	0.00000000e+00
9.23787108e+01	3.79367908e-05	1.93190574e-04	8.33044803e+00	4.60741700e+02	0.00000000e+00
9.25750805e+01	4.87120560e-05	2.48062893e-04	8.33069039e+00	4.61721100e+02	0.00000000e+00
9.27714503e+01	4.62203598e-05	2.35374096e-04	8.33094504e+00	4.62700500e+02	0.00000000e+00
9.29678201e+01	4.82381498e-05	2.45649557e-04	8.33119608e+00	4.63679901e+02	0.00000000e+00
9.31641899e+01	5.43895362e-05	2.76975081e-04	8.33142821e+00	4.64659301e+02	0.00000000e+00
9.33605597e+01	4.66956569e-05	2.37794515e-04	8.33163202e+00	4.65638702e+02	0.00000000e+00
9.35569295e+01	3.19289992e-05	1.62596297e-04	8.33181811e+00	4.66618102e+02	0.00000000e+00
9.37532992e+01	4.48133816e-05	2.28209154e-04	8.33199370e+00	4.67597502e+02	0.00000000e+00
9.39496690e+01	2.91591001e-05	1.48490771e-04	8.33216496e+00	4.68576903e+02	0.00000000e+00
9.41460388e+01	3.68226845e-05	1.87517062e-04	8.33233757e+00	4.69556303e+02	0.00000000e+00
9.43424086e+01	4.19129585e-05	2.13438943e-04	8.33251557e+00	4.70535704e+02	0.00000000e+00
9.45387784e+01	4.47273450e-05	2.27771018e-04	8.33269474e+00	4.71515104e+02	0.00000000e+00
9.47351481e+01	4.47015394e-05	2.27639605e-04	8.33287411e+00	4.72494504e+02	0.00000000e+00
9.49315179e+01	3.91867439e-05	1.99555877e-04	8.33305360e+00	4.73473905e+02	0.00000000e+00
9.51278877e+01	4.50238351e-05	2.29280874e-04	8.33323313e+00	4.74453305e+02	0.00000000e+00
9.53242575e+01	4.41993073e-05	2.25082021e-04	8.33341264e+00	4.75432706e+02	0.00000000e+00
9.55206273e+01	3.12413290e-05	1.59094382e-04	8.33359211e+00	4.76412106e+02	0.00000000e+00
9.57169970e+01	3.68023849e-05	1.87413688e-04	8.33377155e+00	4.77391506e+02	0.00000000e+00
9.59133668e+01	4.67779228e-05	2.38213449e-04	8.33395094e+00	4.78370907e+02	0.00000000e+00
9.61097366e+01	3.52196683e-05	1.79353809e-04	8.33413027e+00	4.79350307e+02	0.00000000e+00
9.63061064e+01	2.99625903e-05	1.52582491e-04	8.33430952e+00	4.80329708e+02	0.00000000e+00
9.65024762e+01	3.84100190e-05	1.95600457e-04	8.33448873e+00	4.81309108e+02	0.00000000e+00
9.66988460e+01	3.92723034e-05	1.99991583e-04	8.33466799e+00	4.82288509e+02	0.00000000e+00
9.68952157e+01	3.82606638e-05	1.94839876e-04	8.33484738e+00	4.83267909e+02	0.00000000e+00
9.70915855e+01	4.34731938e-05	2.21384337e-04	8.33502700e+00	4.84247309e+02	0.00000000e+00
9.72879553e+01	3.08635374e-05	1.57170504e-04	8.33520733e+00	4.85226710e+02	0.00000000e+00
9.74843251e+01	3.60024613e-05	1.83340130e-04	8.33539511e+00	4.86206110e+02	0.00000000e+00
9.76806949e+01	3.31273055e-05	1.68698591e-04	8.33558647e+00	4.87185511e+02	0.00000000e+00
9.78770646e+01	4.56329387e-05	2.32382693e-04	8.33577306e+00	4.88164911e+02	0.00000000e+00
9.80734344e+01	4.09549670e-05	2.08560435e-04	8.33594637e+00	4.89144311e+02	0.00000000e+00
9.82698042e+01	3.12440430e-05	1.59108203e-04	8.33609911e+00	4.90123712e+02	0.00000000e+00
9.84661740e+01	3.16547823e-05	1.61199865e-04	8.33622768e+00	4.91103112e+02	0.00000000e+00
9.86625438e+01	2.57570968e-05	1.31166295e-04	8.33634050e+00	4.92082513e+02	0.00000000e+00
9.88589135e+01	3.25230847e-05	1.65621638e-04	8.33644899e+00	4.93061913e+02	0.00000000e+00
9.90552833e+01	3.76081693e-05	1.91517091e-04	8.33656385e+00	4.94041313e+02	0.00000000e+00
9.92516531e+01	3.50168291e-05	1.78320864e-04	8.33669563e+00	4.95020714e+02	0.00000000e+00
9.94480229e+01	4.43436791e-05	2.25817225e-04	8.33685441e+00	4.96000114e+02	0.00000000e+00
9.96443927e+01	3.28854615e-05	1.67467017e-04	8.33703524e+00	4.96979515e+02	0.00000000e+00
9.98407625e+01	3.38406036e-05	1.72331014e-04	8.33722648e+00	4.97958915e+02	0.00000000e+00
1.00037132e+02	3.33503578e-05	1.69834470e-04	8.33741679e+00	4.98938315e+02	0.00000000e+00
1.00233502e+02	3.33219428e-05	1.69689769e-04	8.33759494e+00	4.99917716e+02	0.00000000e+00
1.00429872e+02	3.53845786e-05	1.80193604e-04	8.33775862e+00	5.00897116e+02	0.00000000e+00
